lang_pair,src_num_texts,src_num_tokens,src_num_segments,tgt_num_texts,tgt_num_tokens,tgt_num_segments,tot_num_tokens
fon_Latn-twi_Latn,87187,1232055,51944,87187,948851,47939,2180906
ara_Arab-nya_Latn,72310,1122025,73421,72310,1054131,74051,2176156
afr_Latn-ssw_Latn,184222,1195632,77720,184222,977891,80127,2173523
fon_Latn-yor_Latn,83401,1194123,54383,83401,968385,53992,2162508
amh_Ethi-fon_Latn,91957,727080,10717,91957,1432289,63753,2159369
aze_Latn-mlg_Latn,70037,967540,77600,70037,1178332,78380,2145872
aze_Latn-tgk_Cyrl,78861,1045897,73913,78861,1095301,69602,2141198
fon_Latn-run_Latn,88941,1324936,56691,88941,812946,54932,2137882
ewe_Latn-fon_Latn,78329,956098,44980,78329,1179857,48987,2135955
aze_Latn-som_Latn,60045,1064740,68971,60045,1066491,60981,2131231
ibo_Latn-nep_Deva,53126,1125695,66767,53126,1002106,38363,2127801
dyu_Latn-kin_Latn,102900,1246033,63127,102900,851087,62243,2097120
hau_Latn-kmb_Latn,95333,1110123,52202,95333,970171,41956,2080294
hau_Latn-kik_Latn,114660,1142484,63731,114660,936791,53412,2079275
bel_Cyrl-sqi_Latn,121608,952030,88451,121608,1126567,80678,2078597
khm_Khmr-nep_Deva,128752,793878,68739,128752,1277090,67334,2070968
kur_Latn-nep_Deva,68661,1086471,64843,68661,982980,36491,2069451
kir_Cyrl-nep_Deva,82145,1002129,73347,82145,1065965,46928,2068094
grn_Latn-spa_Latn,54444,828016,49002,54444,1234457,50603,2062473
amh_Ethi-dyu_Latn,94747,751396,10387,94747,1308993,67952,2060389
aka_Latn-yor_Latn,113759,1079311,55722,113759,979984,63130,2059295
kan_Knda-nep_Deva,68293,880835,64865,68293,1175612,17740,2056447
ace_Latn-ilo_Latn,102209,1078360,60799,102209,964991,63485,2043351
ful_Latn-orm_Latn,92791,938168,73802,92791,1101930,82863,2040098
ara_Arab-jav_Latn,242407,1044976,52947,242407,994523,53708,2039499
ceb_Latn-spa_Latn,58747,1088801,55207,58747,950609,41531,2039410
fon_Latn-xho_Latn,90614,1337823,57854,90614,685208,55486,2023031
zho_Hani-mar_Deva,156512,187381,192756,156512,1825067,142179,2012448
bjn_Latn-jav_Latn,116224,1046732,78431,116224,962959,79749,2009691
afr_Latn-kik_Latn,127718,1019501,61046,127718,986738,59621,2006239
amh_Ethi-kon_Latn,104560,734382,11818,104560,1267531,58981,2001913
aze_Latn-mon_Cyrl,74885,960379,71524,74885,1030425,72017,1990804
ace_Latn-mri_Latn,63518,856668,45105,63518,1129646,42832,1986314
ceb_Latn-fra_Latn,55440,1058022,51699,55440,927046,53722,1985068
aze_Latn-cym_Latn,70879,906556,61435,70879,1074867,60824,1981423
ful_Latn-lug_Latn,91880,989145,68651,91880,962463,70297,1951608
zho_Hani-nep_Deva,163063,237873,188589,163063,1712854,42549,1950727
aze_Latn-sun_Latn,61486,926847,65422,61486,1023826,66580,1950673
epo_Latn-nep_Deva,93980,945605,48077,93980,976454,12445,1922059
aka_Latn-amh_Ethi,91812,1333985,80086,91812,580085,11998,1914070
ceb_Latn-por_Latn,52109,1031729,48314,52109,874999,47753,1906728
dyu_Latn-tsn_Latn,94311,952746,50336,94311,952940,46898,1905686
zho_Hani-epo_Latn,155898,214944,217287,155898,1689978,114569,1904922
ceb_Latn-ita_Latn,55370,1046509,51466,55370,856990,31081,1903499
hne_Deva-mal_Mlym,112554,1138572,12437,112554,762098,93983,1900670
fon_Latn-lin_Latn,69794,1084084,41462,69794,809113,39720,1893197
ace_Latn-sun_Latn,89487,1010784,62915,89487,874846,64654,1885630
deu_Latn-zul_Latn,70219,1039716,64849,70219,845177,62044,1884893
gla_Latn-nld_Latn,136186,882225,89369,136186,998561,88488,1880786
dyu_Latn-sot_Latn,87494,951416,49856,87494,918765,48136,1870181
afr_Latn-kmb_Latn,115396,860577,54424,115396,1003049,53916,1863626
dyu_Latn-tso_Latn,82065,939387,47230,82065,915137,43556,1854524
hau_Latn-nep_Deva,52952,978880,57389,52952,875346,36288,1854226
ceb_Latn-tha_Thai,31632,870353,27368,31632,970627,137,1840980
bho_Deva-snd_Arab,100046,960872,18781,100046,878759,59831,1839631
dyu_Latn-twi_Latn,82974,980770,49200,82974,857484,47339,1838254
bam_Latn-som_Latn,71309,922015,45835,71309,913719,50096,1835734
kur_Arab-zho_Hani,112727,1697197,79950,112727,138122,181312,1835319
bam_Latn-hau_Latn,76968,914435,44451,76968,903551,47029,1817986
aze_Latn-kur_Latn,45619,732303,48094,45619,1082533,44694,1814836
aka_Latn-hau_Latn,98866,948513,45336,98866,864452,48568,1812965
deu_Latn-tat_Cyrl,65362,918315,65400,65362,891552,62320,1809867
ban_Latn-mri_Latn,52132,789418,41227,52132,1005952,35823,1795370
ful_Latn-tsn_Latn,88938,764462,60459,88938,1027449,55997,1791911
ceb_Latn-ron_Latn,42972,966796,39887,42972,816058,42950,1782854
ceb_Latn-nld_Latn,44710,922120,41267,44710,847703,58599,1769823
ban_Latn-war_Latn,87763,877672,53579,87763,891784,49859,1769456
zho_Hani-tel_Telu,168364,200735,207417,168364,1568195,119802,1768930
ceb_Latn-kek_Latn,30689,857420,26758,30689,900137,66789,1757557
zho_Hani-aze_Latn,142215,163826,216152,142215,1581322,102128,1745148
ceb_Latn-rus_Cyrl,52804,1032032,49069,52804,713116,45923,1745148
hau_Latn-orm_Latn,118241,941271,61202,118241,799681,63131,1740952
bjn_Latn-ceb_Latn,97541,853560,62298,97541,885051,61233,1738611
ceb_Latn-nor_Latn,41304,940029,37490,41304,798582,35719,1738611
hne_Deva-kan_Knda,98061,1027087,10512,98061,709512,74285,1736599
aze_Latn-mya_Mymr,85938,917095,79116,85938,808174,69828,1725269
dyu_Latn-ewe_Latn,70854,898767,45080,70854,823738,40106,1722505
fon_Latn-ful_Latn,81486,861580,62844,81486,849411,68785,1710991
eus_Latn-nep_Deva,155834,802928,57321,155834,903052,22802,1705980
fon_Latn-tum_Latn,73674,1038284,43721,73674,660471,43319,1698755
bho_Deva-san_Deva,89840,1092099,11762,89840,592882,5080,1684981
deu_Latn-lat_Latn,53636,940249,51469,53636,742942,22970,1683191
nep_Deva-nya_Latn,47614,869201,35005,47614,812826,58903,1682027
ace_Latn-smo_Latn,63113,716865,41526,63113,961902,43326,1678767
aze_Latn-bos_Latn,49483,858265,46228,49483,814867,34649,1673132
amh_Ethi-kik_Latn,93071,695419,10854,93071,976498,58117,1671917
ceb_Latn-pol_Latn,47970,967420,44145,47970,701932,44344,1669352
ban_Latn-ilo_Latn,80552,876221,53842,80552,788933,52199,1665154
nah_Latn-spa_Latn,33638,712018,35554,33638,952926,38252,1664944
aka_Latn-som_Latn,78243,840545,42952,78243,821304,49371,1661849
dyu_Latn-xho_Latn,88183,1040873,52099,88183,620547,49622,1661420
ceb_Latn-ces_Latn,45100,968686,41147,45100,692533,45380,1661219
bul_Cyrl-ceb_Latn,41840,725575,37324,41840,935084,37993,1660659
dyu_Latn-luo_Latn,64151,904861,42137,64151,751727,41780,1656588
afr_Latn-ceb_Latn,31071,792761,26742,31071,860865,26973,1653626
ban_Latn-sun_Latn,65706,900034,49982,65706,750209,49295,1650243
ceb_Latn-hun_Latn,43316,954558,39525,43316,675236,38702,1629794
dyu_Latn-ibo_Latn,63641,797915,37120,63641,824880,39566,1622795
dyu_Latn-lug_Latn,77306,943529,43577,77306,674245,41819,1617774
ceb_Latn-pck_Latn,30842,859907,26860,30842,757683,28745,1617590
asm_Beng-bho_Deva,83980,690633,99504,83980,922741,16252,1613374
aze_Latn-khm_Khmr,104130,960356,83173,104130,651704,55003,1612060
ceb_Latn-sqi_Latn,31215,861675,27054,31215,747977,29189,1609652
ace_Latn-fij_Latn,60626,707239,38422,60626,898025,39143,1605264
ful_Latn-run_Latn,79981,808294,61274,79981,784010,61630,1592304
aze_Latn-yor_Latn,41543,683226,52837,41543,906165,53091,1589391
ceb_Latn-som_Latn,30861,860159,26882,30861,722966,30683,1583125
ben_Beng-kas_Arab,137816,719265,175291,137816,859953,19883,1579218
deu_Latn-kek_Latn,30431,688264,26873,30431,886503,65856,1574767
ceb_Latn-mal_Mlym,59669,1024015,52617,59669,550623,50341,1574638
ceb_Latn-ell_Grek,31475,866199,27340,31475,707958,24938,1574157
glg_Latn-oci_Latn,119815,768190,69667,119815,796374,66500,1564564
fon_Latn-luo_Latn,56575,912452,36404,56575,650103,35634,1562555
ceb_Latn-plt_Latn,30689,854366,26725,30689,704523,28827,1558889
deu_Latn-uzb_Cyrl,81810,810572,47108,81810,739660,67816,1550232
ful_Latn-tso_Latn,67228,671730,49405,67228,871347,46569,1543077
ceb_Latn-epo_Latn,31220,862389,27088,31220,676653,26830,1539042
ewe_Latn-kmb_Latn,62524,766074,36657,62524,771523,37139,1537597
ceb_Latn-fin_Latn,41189,931755,37345,41189,599774,40667,1531529
fon_Latn-nso_Latn,58691,801004,36835,58691,728366,34162,1529370
hau_Latn-wol_Latn,77045,810587,45345,77045,714670,40146,1525257
amh_Ethi-orm_Latn,106475,634509,15586,106475,890715,77421,1525224
ceb_Latn-isl_Latn,30846,857783,26861,30846,665125,33376,1522908
kek_Latn-nep_Deva,29715,864915,64347,29715,657701,26,1522616
bjn_Latn-war_Latn,111196,745878,65254,111196,771252,64781,1517130
ceb_Latn-dan_Latn,31072,858542,26968,31072,653830,21196,1512372
ceb_Latn-slv_Latn,31238,862811,27064,31238,646228,27976,1509039
ceb_Latn-nep_Deva,30168,840580,26301,30168,663928,39,1504508
ewe_Latn-ful_Latn,78065,773615,43446,78065,726575,56381,1500190
hne_Deva-mar_Deva,85078,828253,7273,85078,671622,59088,1499875
bjn_Latn-mlg_Latn,87160,762559,57819,87160,732859,53912,1495418
awa_Deva-san_Deva,80294,954246,11887,80294,532868,4794,1487114
aze_Latn-kir_Cyrl,64466,731527,57376,64466,752992,58325,1484519
ceb_Latn-slk_Latn,31122,861345,27017,31122,618895,28698,1480240
fon_Latn-tir_Ethi,59560,937609,40780,59560,537841,3070,1475450
nep_Deva-pan_Guru,78086,721466,30277,78086,749903,42502,1471369
ceb_Latn-mar_Deva,30179,835219,26273,30179,634881,61480,1470100
aze_Latn-pus_Arab,55971,622271,49711,55971,827887,50142,1450158
deu_Latn-pck_Latn,30811,693930,27117,30811,754097,28658,1448027
fon_Latn-lug_Latn,64910,887493,39506,64910,558880,35869,1446373
ceb_Latn-srp_Latn,31159,861665,27029,31159,584652,26514,1446317
ara_Arab-ceb_Latn,41648,509185,49069,41648,930104,37831,1439289
ceb_Latn-hrv_Latn,31212,862324,27154,31212,574558,29609,1436882
zho_Hani-som_Latn,87918,96945,121601,87918,1335905,64547,1432850
nep_Deva-zul_Latn,43432,796415,20505,43432,631923,48656,1428338
dyu_Latn-tum_Latn,69109,817981,41265,69109,606350,42139,1424331
bam_Latn-yor_Latn,61936,714782,36490,61936,704442,38780,1419224
fon_Latn-ibo_Latn,55153,746394,33611,55153,670018,34113,1416412
bre_Latn-deu_Latn,124317,740706,61565,124317,664155,59573,1404861
nep_Deva-pck_Latn,30150,662970,26,30150,736263,27987,1399233
bel_Cyrl-epo_Latn,89366,666865,65677,89366,730218,61227,1397083
deu_Latn-plt_Latn,30682,690485,26994,30682,703028,28822,1393513
afr_Latn-ltz_Latn,67490,711297,56119,67490,681513,60879,1392810
ace_Latn-pag_Latn,63081,714893,39765,63081,671773,39832,1386666
ace_Latn-ban_Latn,48082,681027,34564,48082,702897,37433,1383924
bjn_Latn-ilo_Latn,94302,688462,58893,94302,695450,59578,1383912
dyu_Latn-run_Latn,72607,816691,42311,72607,556198,41491,1372889
guj_Gujr-kas_Arab,72827,566354,48548,72827,799046,8682,1365400
fon_Latn-kon_Latn,57873,737424,30176,57873,617276,27762,1354700
zho_Hani-mri_Latn,52794,62436,57276,52794,1289389,17372,1351825
ceb_Latn-lat_Latn,29704,832175,25870,29704,517777,71,1349952
ful_Latn-twi_Latn,77848,688995,51555,77848,658438,39580,1347433
nep_Deva-plt_Latn,30007,660290,26,30007,686014,28196,1346304
ban_Latn-smo_Latn,45320,589002,34062,45320,750443,33371,1339445
dyu_Latn-tir_Ethi,55861,814176,41541,55861,517894,2082,1332070
hau_Latn-ssw_Latn,89943,830716,47446,89943,498514,37412,1329230
afr_Latn-aka_Latn,96752,531270,37386,96752,793356,49789,1324626
ara_Arab-nds_Latn,120506,624801,44608,120506,694269,52861,1319070
aze_Latn-ibo_Latn,39124,588061,44061,39124,726390,44532,1314451
deu_Latn-nno_Latn,112578,637220,48024,112578,672227,41519,1309447
ceb_Latn-kor_Hang,30578,848232,26717,30578,457262,301,1305494
ceb_Latn-sna_Latn,30526,851127,26603,30526,451947,27426,1303074
ceb_Latn-kan_Knda,30171,828650,26203,30171,472872,35163,1301522
fon_Latn-kmb_Latn,44267,712273,24144,44267,587785,23729,1300058
ceb_Latn-lit_Latn,30266,834491,26431,30266,460687,32018,1295178
eng_Latn-asm_Beng,117974,637080,149451,117974,655961,132836,1293041
bjn_Latn-sun_Latn,75458,676664,55673,75458,610517,57484,1287181
ara_Arab-gle_Latn,104289,582868,36388,104289,703517,39244,1286385
ceb_Latn-xho_Latn,30400,847702,26475,30400,437382,27784,1285084
guj_Gujr-hne_Deva,70266,573654,44806,70266,709248,7491,1282902
eng_Latn-sat_Olck,78691,701833,137254,78691,574107,9004,1275940
bho_Deva-mai_Deva,72409,666013,11565,72409,598774,9995,1264787
ceb_Latn-tur_Latn,29561,818768,25840,29561,444617,41793,1263385
deu_Latn-snd_Arab,26249,606131,33519,26249,651906,23544,1258037
asm_Beng-awa_Deva,61192,516365,72751,61192,737707,9389,1254072
ara_Arab-ber_Latn,31538,419913,37707,31538,832239,30055,1252152
hne_Deva-ori_Orya,62418,657306,6795,62418,594701,7493,1252007
zho_Hani-hye_Armn,111406,141100,127945,111406,1109420,51898,1250520
bjn_Latn-mri_Latn,51989,524708,38247,51989,722010,35849,1246718
ceb_Latn-tel_Telu,29656,816449,25860,29656,429263,27885,1245712
amh_Ethi-kmb_Latn,62338,487548,6048,62338,751719,40726,1239267
zho_Hani-amh_Ethi,89457,106828,117560,89457,1126708,24136,1233536
mya_Mymr-zho_Hani,132912,1081825,21004,132912,150578,189825,1232403
ceb_Latn-heb_Hebr,30093,826901,26127,30093,405454,285,1232355
ceb_Latn-fil_Latn,43594,619906,36836,43594,611806,35315,1231712
bam_Latn-zul_Latn,66599,776429,43358,66599,445079,40031,1221508
dyu_Latn-nso_Latn,65213,620682,34953,65213,598291,32124,1218973
deu_Latn-uig_Arab,29075,631197,35178,29075,587608,8427,1218805
amh_Ethi-ceb_Latn,29059,402037,7,29059,811327,25482,1213364
bam_Latn-nya_Latn,52869,707275,37398,52869,505725,35770,1213000
dyu_Latn-lin_Latn,57758,654056,33523,57758,555557,32031,1209613
ban_Latn-fij_Latn,46175,527465,32993,46175,676952,31421,1204417
ewe_Latn-kik_Latn,61481,635938,31731,61481,568441,32936,1204379
aka_Latn-zul_Latn,82106,767410,38867,82106,430293,32015,1197703
bam_Latn-sna_Latn,57444,736087,38522,57444,450550,36016,1186637
bel_Cyrl-hin_Deva,71433,556184,50043,71433,629236,12180,1185420
nep_Deva-nno_Latn,122074,601065,20186,122074,581226,36322,1182291
ewe_Latn-wol_Latn,54656,589133,27436,54656,587766,33267,1176899
ara_Arab-kek_Latn,27501,397344,34369,27501,771363,57587,1168707
lat_Latn-nep_Deva,29652,512077,47,29652,648301,34,1160378
ful_Latn-luo_Latn,55188,568147,43815,55188,591818,45460,1159965
asm_Beng-mag_Deva,72236,497883,85725,72236,656665,9463,1154548
deu_Latn-div_Thaa,25934,604548,33392,25934,549094,53726,1153642
ara_Arab-pck_Latn,29919,422962,36881,29919,716480,27128,1139442
glg_Latn-nep_Deva,85457,603067,44278,85457,533913,16427,1136980
hin_Deva-hne_Deva,83142,553694,8042,83142,582496,10610,1136190
zho_Hani-tgk_Cyrl,109571,179662,142223,109571,955914,57125,1135576
amh_Ethi-wol_Latn,63492,449781,9851,63492,680572,43209,1130353
ful_Latn-nso_Latn,55960,487902,37155,55960,633329,34684,1121231
bam_Latn-tsn_Latn,55221,566249,31511,55221,554105,28187,1120354
ewe_Latn-orm_Latn,74453,565982,35391,74453,548475,46625,1114457
aka_Latn-twi_Latn,76646,654460,32440,76646,459536,22461,1113996
dyu_Latn-fon_Latn,41425,506673,25199,41425,606848,26214,1113521
ceb_Latn-min_Latn,97608,570623,40178,97608,540056,40366,1110679
bam_Latn-kin_Latn,56278,657328,35919,56278,450390,33891,1107718
bjn_Latn-fij_Latn,59684,444668,40258,59684,659332,42280,1104000
ara_Arab-hbs_Latn,39397,545112,40280,39397,554122,50925,1099234
ful_Latn-tum_Latn,60258,557264,41472,60258,539605,42966,1096869
deu_Latn-kin_Latn,50818,629624,45065,50818,465464,50539,1095088
ara_Arab-plt_Latn,29875,422625,37017,29875,671390,27516,1094015
aze_Latn-mri_Latn,35851,457974,34068,35851,633899,34165,1091873
aka_Latn-kin_Latn,67110,645567,34501,67110,442226,29453,1087793
hne_Deva-sin_Sinh,60033,567154,8728,60033,514808,53288,1081962
bam_Latn-ful_Latn,38112,595745,33891,38112,467111,31465,1062856
hin_Deva-kas_Arab,85753,487264,12627,85753,574736,14885,1062000
aka_Latn-ewe_Latn,64247,620039,33808,64247,437086,20745,1057125
amh_Ethi-bam_Latn,49211,377101,6263,49211,666365,37452,1043466
bam_Latn-twi_Latn,44129,559004,28964,44129,480070,26220,1039074
kat_Geor-zho_Hani,132389,890589,119073,132389,142015,176455,1032604
zho_Hani-kaz_Cyrl,129155,185681,153326,129155,846917,61825,1032598
aka_Latn-nya_Latn,52329,608853,30764,52329,415258,28775,1024111
ara_Arab-lao_Laoo,62561,596717,35710,62561,422493,32336,1019210
ful_Latn-lin_Latn,50165,479268,36175,50165,539650,34294,1018918
fon_Latn-orm_Latn,50662,601813,31112,50662,406092,33113,1007905
bjn_Latn-smo_Latn,50050,414609,34761,50050,583629,34579,998238
bam_Latn-sot_Latn,48582,517387,29142,48582,477227,26672,994614
ara_Arab-bre_Latn,98709,464728,31789,98709,527522,42230,992250
aka_Latn-sna_Latn,68070,622859,31673,68070,365727,27065,988586
ace_Latn-bjn_Latn,49113,492136,35057,49113,490121,35177,982257
ban_Latn-pag_Latn,39861,513209,26968,39861,466858,26162,980067
aka_Latn-xho_Latn,70540,620254,33419,70540,352958,27861,973212
ful_Latn-wol_Latn,46962,465312,32133,46962,505640,30803,970952
zho_Hani-nob_Latn,110678,183240,140882,110678,769659,46624,952899
bam_Latn-tso_Latn,41602,491390,25756,41602,460611,22743,952001
zho_Hani-kek_Latn,30889,30889,32991,30889,913341,67813,944230
aka_Latn-fon_Latn,46380,504729,29213,46380,437245,33000,941974
bar_Latn-deu_Latn,30065,468396,39123,30065,472232,41483,940628
aka_Latn-sot_Latn,61108,515332,28665,61108,421395,23677,936727
crh_Latn-uzb_Latn,64294,477598,46081,64294,456535,46064,934133
eng_Latn-cak_Latn,14991,339613,30941,14991,591273,28985,930886
bam_Latn-ibo_Latn,37294,459127,22402,37294,465247,23292,924374
hne_Deva-san_Deva,51816,580892,3351,51816,337647,3332,918539
dyu_Latn-kon_Latn,42983,459562,21961,42983,457660,21143,917222
nds_Latn-nep_Deva,92076,457093,32879,92076,459107,17081,916200
bel_Cyrl-ben_Beng,65106,500326,43797,65106,414372,83301,914698
crh_Latn-kir_Cyrl,65877,482097,47721,65877,432298,48238,914395
bam_Latn-ewe_Latn,35487,477784,25191,35487,432935,21050,910719
zho_Hani-xho_Latn,86446,123903,97770,86446,784429,51558,908332
deu_Latn-lao_Laoo,56710,515871,35497,56710,391431,30729,907302
aze_Latn-nya_Latn,31538,443615,34065,31538,463448,34622,907063
eng_Latn-djk_Latn,14862,339132,30767,14862,566125,34443,905257
zho_Hani-hat_Latn,63663,98248,68741,63663,806710,42202,904958
ewe_Latn-ssw_Latn,53708,542232,27853,53708,355518,29440,897750
dyu_Latn-wol_Latn,33193,482779,22528,33193,414283,22169,897062
bam_Latn-lug_Latn,43035,522350,25362,43035,374373,23802,896723
zho_Hani-ceb_Latn,31162,31271,33468,31162,863637,27177,894908
hin_Deva-jav_Latn,52253,495421,7914,52253,392658,46556,888079
amh_Ethi-ssw_Latn,63202,443084,8108,63202,435820,39595,878904
eng_Latn-quc_Latn,15443,347323,31844,15443,526206,27363,873529
asm_Beng-deu_Latn,73635,435049,79566,73635,433158,25172,868207
aka_Latn-tso_Latn,51269,476120,22382,51269,391593,16548,867713
bam_Latn-luo_Latn,31393,464859,23160,31393,380277,21972,845136
ara_Arab-nno_Latn,76686,404731,26006,76686,439692,26762,844423
bam_Latn-xho_Latn,47392,531966,29041,47392,311105,26344,843071
aka_Latn-tsn_Latn,54072,451858,26634,54072,389023,21010,840881
ast_Latn-oci_Latn,33637,570542,32808,33637,269607,23421,840149
zho_Hani-nds_Latn,111383,193413,136836,111383,643347,45824,836760
zho_Hani-mon_Cyrl,81769,116395,94289,81769,710692,47475,827087
ara_Arab-div_Thaa,16001,456789,13031,16001,361590,25901,818379
aze_Latn-pan_Guru,28191,376914,25804,28191,437442,24282,814356
ara_Arab-uig_Arab,12723,447323,12956,12723,359142,4469,806465
ban_Latn-bjn_Latn,34783,400932,26080,34783,403191,24650,804123
aze_Latn-xho_Latn,29626,409694,31831,29626,393676,32300,803370
zho_Hani-cym_Latn,96375,156061,108185,96375,640659,37162,796720
aze_Latn-guj_Gujr,27046,388769,26954,27046,405391,25665,794160
ara_Arab-arz_Arab,21050,393080,23619,21050,400010,24320,793090
zho_Hani-pck_Latn,30956,30956,33059,30956,761609,28956,792565
bam_Latn-run_Latn,39663,469758,24816,39663,322111,23486,791869
nob_Latn-nep_Deva,71118,390414,25023,71118,395835,14068,786249
bho_Deva-mag_Deva,33210,389001,10484,33210,392618,3786,781619
hne_Deva-snd_Arab,38585,386654,3756,38585,393797,24140,780451
zho_Hani-khm_Khmr,125035,202863,147059,125035,577403,34995,780266
bho_Deva-hne_Deva,27758,402432,10590,27758,374426,2893,776858
eng_Latn-mam_Latn,15387,345438,31700,15387,425171,22415,770609
ful_Latn-kon_Latn,34989,329564,20984,34989,434110,20491,763674
dyu_Latn-ful_Latn,32888,426807,25097,32888,328629,25146,755436
asm_Beng-hne_Deva,37224,339659,45005,37224,409357,3726,749016
eng_Latn-amu_Latn,15617,349939,32165,15617,396313,27981,746252
dzo_Tibt-eng_Latn,56441,266479,17800,56441,479570,119205,746049
aze_Latn-uig_Arab,18246,366261,18081,18246,378653,4552,744914
aka_Latn-run_Latn,47685,453035,23295,47685,291294,18326,744329
gle_Latn-nep_Deva,74103,388391,24384,74103,354111,15817,742502
aka_Latn-ibo_Latn,39240,377383,18202,39240,363879,20585,741262
zho_Hani-plt_Latn,30767,30767,32867,30767,707316,29011,738083
aze_Latn-snd_Arab,14080,353849,17349,14080,382778,11881,736627
zho_Hani-kan_Knda,61696,79031,68326,61696,654623,47377,733654
bam_Latn-tum_Latn,35323,425291,22128,35323,306853,21606,732144
aze_Latn-uzb_Cyrl,27075,354843,17509,27075,373145,28902,727988
eng_Latn-rom_Latn,16519,357876,33937,16519,369746,17522,727622
aze_Latn-div_Thaa,14713,356505,17449,14713,368810,27082,725315
eng_Latn-ppk_Latn,15396,345633,31826,15396,377659,26712,723292
bam_Latn-lin_Latn,32689,392040,20627,32689,329161,18816,721201
zho_Hani-hau_Latn,51565,63263,73071,51565,655390,31995,718653
aka_Latn-tir_Ethi,33953,467524,22149,33953,250427,2502,717951
aka_Latn-lug_Latn,45940,420031,20821,45940,297912,19104,717943
eng_Latn-wln_Latn,76838,316969,95752,76838,400355,16853,717324
fon_Latn-kik_Latn,34691,429070,23201,34691,287548,20106,716618
bel_Cyrl-swa_Latn,40153,338788,29919,40153,375063,29627,713851
dyu_Latn-kik_Latn,34319,389617,20419,34319,311547,18840,701164
zho_Hani-sna_Latn,44958,50540,48585,44958,650518,41473,701058
ben_Beng-ilo_Latn,43765,349304,53238,43765,348121,36505,697425
bam_Latn-fon_Latn,25516,315775,16868,25516,381397,16526,697172
aze_Latn-kan_Knda,26748,375040,24898,26748,319098,22761,694138
bam_Latn-tir_Ethi,28780,424428,22154,28780,268126,1425,692554
bak_Cyrl-crh_Latn,48150,359185,37623,48150,328501,35504,687686
fij_Latn-min_Latn,55198,408337,26210,55198,276849,24776,685186
hne_Deva-pan_Guru,32262,344809,3151,32262,329007,4421,673816
awa_Deva-mai_Deva,39894,365234,4845,39894,307125,5308,672359
aka_Latn-nso_Latn,46132,370322,18406,46132,301094,13875,671416
aze_Latn-zul_Latn,25143,342262,25846,25143,328202,26480,670464
aka_Latn-orm_Latn,47074,380322,21659,47074,282656,22543,662978
ceb_Latn-mya_Mymr,18147,464589,16020,18147,197062,27,661651
dyu_Latn-orm_Latn,45724,369921,23614,45724,289181,25584,659102
bam_Latn-nso_Latn,34966,340702,19269,34966,315793,16761,656495
fon_Latn-ssw_Latn,31016,434014,19180,31016,221080,18321,655094
deu_Latn-hne_Deva,76528,284404,24517,76528,366507,23807,650911
aze_Latn-sna_Latn,21335,324151,26221,21335,324713,26853,648864
dan_Latn-yid_Hebr,59377,337023,40250,59377,303503,48721,640526
bos_Latn-nep_Deva,35755,310463,17513,35755,319435,5624,629898
zho_Hani-nno_Latn,81549,147825,100833,81549,480600,29281,628425
eng_Latn-arg_Latn,26816,303384,52483,26816,323971,25345,627355
deu_Latn-oci_Latn,53168,299019,30941,53168,326165,26327,625184
hin_Deva-ilo_Latn,35060,353614,3085,35060,270182,29555,623796
eng_Latn-bak_Cyrl,28008,347200,59080,28008,275398,29676,622598
eng_Latn-wal_Latn,15446,346880,31841,15446,252555,17854,599435
ara_Arab-hne_Deva,66733,269720,18895,66733,325573,21567,595293
aka_Latn-wol_Latn,39015,334564,13613,39015,260632,9688,595196
hne_Deva-mai_Deva,28815,289098,2571,28815,304010,3431,593108
hne_Deva-mag_Deva,20505,286572,1787,20505,305833,3113,592405
aka_Latn-tum_Latn,36786,357148,17075,36786,234077,15350,591225
bam_Latn-dyu_Latn,23477,301007,15906,23477,290106,15035,591113
eng_Latn-chr_Cher,15830,353922,32575,15830,232454,13830,586376
aka_Latn-lin_Latn,36195,331303,17063,36195,254975,13320,586278
eng_Latn-quw_Latn,15734,352103,32351,15734,232493,21772,584596
eng_Latn-syr_Syrc,15832,352538,32496,15832,218517,1,571055
eng_Latn-cha_Latn,14658,296288,32058,14658,269846,12996,566134
zho_Hani-guj_Gujr,52811,97179,58895,52811,468014,34847,565193
lao_Laoo-nep_Deva,28279,227001,19524,28279,336006,14280,563007
gla_Latn-nor_Latn,42679,284299,31714,42679,277588,28390,561887
bak_Cyrl-deu_Latn,26969,249760,28250,26969,309879,31672,559639
zho_Hani-sun_Latn,50756,61665,54623,50756,496836,28274,558501
aka_Latn-luo_Latn,32766,319549,18055,32766,238368,16106,557917
bjn_Latn-pag_Latn,35687,287236,20085,35687,269924,19701,557160
eng_Latn-shi_Latn,15581,347151,32062,15581,207733,21196,554884
bam_Latn-kon_Latn,24654,281222,13601,24654,271283,12430,552505
zho_Hani-lat_Latn,30246,30360,32354,30246,521959,62,552319
zho_Hani-hbs_Latn,37090,43612,72943,37090,508437,48953,552049
ace_Latn-min_Latn,36358,288828,20400,36358,259313,18608,548141
ful_Latn-kik_Latn,27111,265942,18191,27111,270943,16906,536885
dan_Latn-gla_Latn,47062,253353,31140,47062,280140,34296,533493
ful_Latn-ssw_Latn,30445,290789,21682,30445,227724,21099,518513
bam_Latn-wol_Latn,20322,285054,14794,20322,233156,12909,518210
awa_Deva-bho_Deva,23904,269315,3630,23904,247872,4086,517187
awa_Deva-hne_Deva,17148,305308,1384,17148,211056,3411,516364
